"Date","Price","Open","High","Low","Change %"
"Dec 14, 2016","13,296.0","13,284.0","13,296.0","13,274.0","-0.09"
"Dec 13, 2016","13,307.5","13,302.5","13,315.5","13,297.5","-0.15"
"Dec 12, 2016","13,327.5","13,327.5","13,327.5","13,327.5","0.00"
"Dec 09, 2016","13,327.5","13,322.5","13,342.5","13,317.5","0.31"
"Dec 08, 2016","13,286.5","13,291.5","13,311.5","13,271.5","-0.29"
"Dec 07, 2016","13,325.0","13,355.0","13,360.0","13,315.0","-0.43"
"Dec 06, 2016","13,382.5","13,387.5","13,419.5","13,357.5","-0.37"
"Dec 05, 2016","13,432.5","13,512.5","13,522.5","13,402.5","-0.68"
"Dec 02, 2016","13,525.0","13,505.0","13,535.0","13,465.0","-0.15"
"Dec 01, 2016","13,545.0","13,575.0","13,590.0","13,545.0","-0.06"
"Nov 30, 2016","13,552.5","13,532.5","13,572.5","13,515.5","-0.15"
"Nov 29, 2016","13,572.5","13,502.5","13,576.5","13,502.5","0.31"
"Nov 28, 2016","13,530.0","13,480.0","13,545.0","13,458.0","0.09"
"Nov 25, 2016","13,517.5","13,562.5","13,577.5","13,492.5","-0.30"
"Nov 24, 2016","13,557.5","13,502.5","13,559.5","13,501.5","0.56"
"Nov 23, 2016","13,482.5","13,447.5","13,487.5","13,447.5","0.30"
"Nov 22, 2016","13,442.5","13,402.5","13,450.5","13,402.5","0.13"
"Nov 21, 2016","13,425.0","13,430.0","13,450.0","13,425.0","-0.02"
"Nov 18, 2016","13,427.5","13,377.5","13,431.5","13,372.5","0.41"
"Nov 17, 2016","13,372.5","13,382.5","13,399.5","13,367.5","-0.04"
"Nov 16, 2016","13,377.5","13,352.5","13,382.5","13,332.5","0.11"
"Nov 15, 2016","13,362.5","13,332.5","13,392.5","13,302.5","0.04"
"Nov 14, 2016","13,357.5","13,302.5","13,377.5","13,302.5","0.53"
"Nov 11, 2016","13,287.5","13,177.5","13,492.5","13,177.5","1.14"
"Nov 10, 2016","13,137.5","13,112.5","13,137.5","13,107.5","0.29"
"Nov 09, 2016","13,099.0","13,051.0","13,176.0","13,050.0","0.11"
"Nov 08, 2016","13,084.0","13,070.0","13,091.0","13,066.0","-0.03"
"Nov 07, 2016","13,088.0","13,072.0","13,088.0","13,071.0","0.14"
"Nov 04, 2016","13,070.0","13,080.0","13,115.0","13,065.0","-0.04"
"Nov 03, 2016","13,075.0","13,045.0","13,075.0","13,045.0","0.15"
"Nov 02, 2016","13,056.0","13,041.0","13,066.0","13,040.0","0.11"
"Nov 01, 2016","13,041.5","13,026.5","13,041.5","13,026.5","-0.05"
"Oct 31, 2016","13,048.0","13,051.0","13,053.0","13,040.0","-0.02"
"Oct 28, 2016","13,050.5","13,027.5","13,052.5","13,027.5","0.13"
"Oct 27, 2016","13,033.0","13,011.0","13,033.0","13,011.0","0.20"
"Oct 26, 2016","13,007.5","12,992.5","13,009.5","12,982.5","0.01"
"Oct 25, 2016","13,006.0","13,019.0","13,029.0","13,004.0","-0.05"
"Oct 24, 2016","13,013.0","13,031.0","13,051.0","13,006.0","-0.25"
"Oct 21, 2016","13,045.0","13,015.0","13,045.0","13,010.0","0.29"
"Oct 20, 2016","13,007.5","12,982.5","13,010.5","12,982.5","0.00"
"Oct 19, 2016","13,007.5","13,017.5","13,017.5","12,997.5","-0.19"
"Oct 18, 2016","13,032.0","13,022.0","13,054.0","13,022.0","-0.28"
"Oct 17, 2016","13,068.5","13,036.5","13,071.5","13,036.5","0.18"
"Oct 14, 2016","13,044.5","13,052.5","13,072.5","13,032.5","-0.25"
"Oct 13, 2016","13,077.5","13,022.5","13,077.5","13,017.5","0.45"
"Oct 12, 2016","13,018.5","13,001.5","13,026.5","13,001.5","0.05"
"Oct 11, 2016","13,012.5","12,977.5","13,017.5","12,977.5","0.27"
"Oct 10, 2016","12,977.5","12,952.5","12,982.5","12,952.5","-0.06"
"Oct 07, 2016","12,985.0","13,002.0","13,007.0","12,980.0","-0.02"
"Oct 06, 2016","12,987.0","12,991.0","12,996.0","12,981.0","-0.08"
"Oct 05, 2016","12,997.5","13,002.5","13,013.5","12,982.5","0.12"
"Oct 04, 2016","12,981.5","12,981.5","12,999.5","12,971.5","-0.01"
"Oct 03, 2016","12,982.5","13,022.5","13,022.5","12,967.5","-0.52"
"Sep 30, 2016","13,051.0","12,984.0","13,054.0","12,984.0","0.59"
"Sep 29, 2016","12,975.0","12,940.0","12,985.0","12,930.0","0.21"
